"season","game_url"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-21-louisville.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-21-memphis.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-21-michigan-state.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-21-michigan.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-21-montana.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-21-new-mexico-state.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-21-oklahoma-state.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-21-pittsburgh.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-22-albany-ny.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-22-cincinnati.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-22-colorado.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-22-florida-gulf-coast.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-22-florida.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-22-indiana.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-22-iona.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-22-iowa-state.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-22-kansas-state.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-22-kansas.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-22-miami-fl.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-22-minnesota.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-22-mississippi.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-22-north-carolina-state.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-22-north-carolina.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-22-oklahoma.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-23-arizona.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-23-butler.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-23-california.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-23-colorado-state.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-23-gonzaga.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-23-memphis.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-23-michigan.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-23-oregon.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-24-creighton.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-24-florida-gulf-coast.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-24-florida.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-24-illinois.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-24-indiana.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-24-iowa-state.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-24-kansas.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-24-la-salle.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-28-arizona.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-28-indiana.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-28-la-salle.html"
2013,"https://www.sports-reference.com/cbb/boxscores/2013-03-28-marquette.html"
