season,game_id,game_date,game_url,team1_team,team1_fg,team1_fga,team1_fg_pct,team1_fg2,team1_fg2a,team1_fg2_pct,team1_fg3,team1_fg3a,team1_fg3_pct,team1_ft,team1_fta,team1_ft_pct,team1_orb,team1_drb,team1_trb,team1_ast,team1_stl,team1_blk,team1_tov,team1_pf,team1_pts,team2_team,team2_fg,team2_fga,team2_fg_pct,team2_fg2,team2_fg2a,team2_fg2_pct,team2_fg3,team2_fg3a,team2_fg3_pct,team2_ft,team2_fta,team2_ft_pct,team2_orb,team2_drb,team2_trb,team2_ast,team2_stl,team2_blk,team2_tov,team2_pf,team2_pts,team1_win,team2_win,winner,loser,score_margin,team1_point_margin,team2_point_margin,team1_raw_possessions,team2_raw_possessions,estimated_possessions,team1_offensive_rating,team2_offensive_rating,team1_defensive_rating,team2_defensive_rating,team1_efg_pct,team2_efg_pct,team1_true_shooting_pct,team2_true_shooting_pct,team1_ft_rate,team2_ft_rate,team1_fg3_attempt_rate,team2_fg3_attempt_rate,team1_tov_pct,team2_tov_pct,team1_forced_tov_pct,team2_forced_tov_pct,team1_orb_pct,team2_orb_pct,team1_drb_pct,team2_drb_pct,team1_opponent_fg_pct,team2_opponent_fg_pct,team1_opponent_fg2_pct,team2_opponent_fg2_pct,team1_opponent_fg3_pct,team2_opponent_fg3_pct,team1_opponent_efg_pct,team2_opponent_efg_pct,team1_opponent_ft_rate,team2_opponent_ft_rate,team1_points_allowed,team2_points_allowed
2023,2023-03-16-16-arizona,2023-03-16,https://www.sports-reference.com/cbb/boxscores/2023-03-16-16-arizona.html,Princeton,26,64,0.406,22,39,0.564,4,25,0.16,3,5,0.6,7,28,35,9,8,6,11,15,59,Arizona,24,57,0.421,21,41,0.512,3,16,0.188,4,7,0.571,6,29,35,10,5,1,13,14,55,1,0,Princeton,Arizona,4,4,-4,70.375,67.325,68.85,85.69353667392883,79.88380537400145,79.88380537400145,85.69353667392883,0.4375,0.4473684210526316,0.4444444444444444,0.45586406962287607,0.078125,0.12280701754385964,0.390625,0.2807017543859649,0.1421647819063005,0.1772928741902489,0.1772928741902489,0.1421647819063005,0.19444444444444445,0.17647058823529413,0.8235294117647058,0.8055555555555556,0.421,0.406,0.512,0.564,0.188,0.16,0.4473684210526316,0.4375,0.12280701754385964,0.078125,55,59
2023,2023-03-16-16-arkansas,2023-03-16,https://www.sports-reference.com/cbb/boxscores/2023-03-16-16-arkansas.html,Illinois,20,52,0.385,14,30,0.467,6,22,0.273,17,26,0.654,2,27,29,10,10,5,16,19,63,Arkansas,24,63,0.381,21,52,0.404,3,11,0.273,22,29,0.759,10,29,39,4,12,4,11,19,73,0,1,Arkansas,Illinois,10,-10,10,78.35,77.775,78.0625,80.70456365092073,93.51481184947959,93.51481184947959,80.70456365092073,0.4423076923076923,0.40476190476190477,0.48951048951048953,0.4754151742103549,0.5,0.4603174603174603,0.4230769230769231,0.1746031746031746,0.19912881144990668,0.12532042153232698,0.12532042153232698,0.19912881144990668,0.06451612903225806,0.2702702702702703,0.7297297297297297,0.9354838709677419,0.381,0.385,0.404,0.467,0.273,0.273,0.40476190476190477,0.4423076923076923,0.4603174603174603,0.5,73,63
2023,2023-03-16-18-iowa,2023-03-16,https://www.sports-reference.com/cbb/boxscores/2023-03-16-18-iowa.html,Auburn,29,63,0.46,21,41,0.512,8,22,0.364,17,22,0.773,7,28,35,14,6,5,7,18,83,Iowa,28,68,0.412,21,41,0.512,7,27,0.259,12,17,0.706,12,25,37,11,4,2,8,18,75,1,0,Auburn,Iowa,8,8,-8,73.45,72.075,72.7625,114.06974746607112,103.07507301151004,103.07507301151004,114.06974746607112,0.5238095238095238,0.4632352941176471,0.5650102110279102,0.4929346040092014,0.3492063492063492,0.25,0.3492063492063492,0.39705882352941174,0.08701056556867619,0.0951531370799881,0.0951531370799881,0.08701056556867619,0.21875,0.3,0.7,0.78125,0.412,0.46,0.512,0.512,0.259,0.364,0.4632352941176471,0.5238095238095238,0.25,0.3492063492063492,75,83
2023,2023-03-16-19-duke,2023-03-16,https://www.sports-reference.com/cbb/boxscores/2023-03-16-19-duke.html,Oral Roberts,19,63,0.302,11,31,0.355,8,32,0.25,5,8,0.625,8,20,28,10,3,5,9,8,51,Duke,31,64,0.484,25,48,0.521,6,16,0.375,6,9,0.667,12,30,42,13,7,6,8,15,74,0,1,Duke,Oral Roberts,23,-23,23,67.8,64.275,66.0375,77.22884724588303,112.0575430626538,112.0575430626538,77.22884724588303,0.36507936507936506,0.53125,0.3817365269461078,0.5419260344196265,0.12698412698412698,0.140625,0.5079365079365079,0.25,0.1187335092348285,0.10488364470665355,0.10488364470665355,0.1187335092348285,0.21052631578947367,0.375,0.625,0.7894736842105263,0.484,0.302,0.521,0.355,0.375,0.25,0.53125,0.36507936507936506,0.140625,0.12698412698412698,74,51
2023,2023-03-16-19-northwestern,2023-03-16,https://www.sports-reference.com/cbb/boxscores/2023-03-16-19-northwestern.html,Boise State,26,65,0.4,20,42,0.476,6,23,0.261,9,14,0.643,18,20,38,15,2,0,9,17,67,Northwestern,26,53,0.491,18,32,0.563,8,21,0.381,15,18,0.833,8,22,30,9,7,0,7,16,75,0,1,Northwestern,Boise State,8,-8,8,62.65,60.55,61.599999999999994,108.76623376623378,121.75324675324677,121.75324675324677,108.76623376623378,0.4461538461538462,0.5660377358490566,0.46755059316120023,0.6092607636068238,0.2153846153846154,0.33962264150943394,0.35384615384615387,0.39622641509433965,0.11159330440173588,0.10211524434719184,0.10211524434719184,0.11159330440173588,0.45,0.2857142857142857,0.7142857142857143,0.55,0.491,0.4,0.563,0.476,0.381,0.261,0.5660377358490566,0.4461538461538462,0.33962264150943394,0.2153846153846154,75,67
2023,2023-03-16-19-texas,2023-03-16,https://www.sports-reference.com/cbb/boxscores/2023-03-16-19-texas.html,Colgate,25,58,0.431,22,43,0.512,3,15,0.2,8,9,0.889,9,14,23,6,11,3,10,11,61,Texas,31,58,0.534,18,35,0.514,13,23,0.565,6,8,0.75,11,23,34,20,7,5,13,12,81,0,1,Texas,Colgate,20,-20,20,63.275,63.8,63.537499999999994,96.00629549478656,127.48376942750346,127.48376942750346,96.00629549478656,0.45689655172413796,0.646551724137931,0.4897631473303894,0.6553398058252428,0.15517241379310345,0.13793103448275862,0.25862068965517243,0.39655172413793105,0.13836042891732964,0.17379679144385027,0.17379679144385027,0.13836042891732964,0.28125,0.44,0.56,0.71875,0.534,0.431,0.514,0.512,0.565,0.2,0.646551724137931,0.45689655172413796,0.13793103448275862,0.15517241379310345,81,61
2023,2023-03-16-21-houston,2023-03-16,https://www.sports-reference.com/cbb/boxscores/2023-03-16-21-houston.html,Northern Kentucky,19,69,0.275,14,36,0.389,5,33,0.152,9,10,0.9,17,14,31,7,9,1,7,12,52,Houston,25,51,0.49,21,35,0.6,4,16,0.25,9,10,0.9,9,28,37,13,3,4,14,14,63,0,1,Houston,Northern Kentucky,11,-11,11,63.75,60.75,62.25,83.53413654618474,101.20481927710843,101.20481927710843,83.53413654618474,0.3115942028985507,0.5294117647058824,0.3525423728813559,0.5650224215246636,0.14492753623188406,0.19607843137254902,0.4782608695652174,0.3137254901960784,0.08668730650154799,0.2007168458781362,0.2007168458781362,0.08668730650154799,0.37777777777777777,0.391304347826087,0.6086956521739131,0.6222222222222222,0.49,0.275,0.6,0.389,0.25,0.152,0.5294117647058824,0.3115942028985507,0.19607843137254902,0.14492753623188406,63,52
2023,2023-03-16-21-tennessee,2023-03-16,https://www.sports-reference.com/cbb/boxscores/2023-03-16-21-tennessee.html,Louisiana,22,55,0.4,16,37,0.432,6,18,0.333,5,9,0.556,6,17,23,12,8,0,14,19,55,Tennessee,21,46,0.457,17,30,0.567,4,16,0.25,12,21,0.571,5,22,27,16,9,4,16,14,58,0,1,Tennessee,Louisiana,3,-3,3,67.275,66.975,67.125,81.9366852886406,86.40595903165735,86.40595903165735,81.9366852886406,0.45454545454545453,0.5,0.4639392661324336,0.5180884323358642,0.16363636363636364,0.45652173913043476,0.32727272727272727,0.34782608695652173,0.19106107130672123,0.22229940951719349,0.22229940951719349,0.19106107130672123,0.21428571428571427,0.22727272727272727,0.7727272727272727,0.7857142857142857,0.457,0.4,0.567,0.432,0.25,0.333,0.5,0.45454545454545453,0.45652173913043476,0.16363636363636364,58,55
2023,2023-03-16-21-texas-am,2023-03-16,https://www.sports-reference.com/cbb/boxscores/2023-03-16-21-texas-am.html,Penn State,27,56,0.482,14,34,0.412,13,22,0.591,9,11,0.818,7,20,27,14,5,1,5,11,76,Texas A&M,20,59,0.339,10,25,0.4,10,34,0.294,9,12,0.75,15,17,32,9,3,2,10,15,59,1,0,Penn State,Texas A&M,17,17,-17,59.225,59.7,59.462500000000006,127.81164599537522,99.22219886483077,99.22219886483077,127.81164599537522,0.5982142857142857,0.423728813559322,0.6206614944875459,0.4559505409582689,0.19642857142857142,0.2033898305084746,0.39285714285714285,0.576271186440678,0.07550018875047189,0.13386880856760375,0.13386880856760375,0.07550018875047189,0.2916666666666667,0.42857142857142855,0.5714285714285714,0.7083333333333334,0.339,0.482,0.4,0.412,0.294,0.591,0.423728813559322,0.5982142857142857,0.2033898305084746,0.19642857142857142,59,76
2023,2023-03-16-22-ucla,2023-03-16,https://www.sports-reference.com/cbb/boxscores/2023-03-16-22-ucla.html,UNC Asheville,19,51,0.373,13,31,0.419,6,20,0.3,9,13,0.692,5,14,19,9,5,4,16,15,53,UCLA,34,63,0.54,29,47,0.617,5,16,0.313,13,17,0.765,11,22,33,24,11,4,7,11,86,0,1,UCLA,UNC Asheville,33,-33,33,68.175,67.075,67.625,78.37338262476895,127.17190388170056,127.17190388170056,78.37338262476895,0.43137254901960786,0.5793650793650794,0.4634892872759073,0.604994723883222,0.2549019607843137,0.2698412698412698,0.39215686274509803,0.25396825396825395,0.2186539118551418,0.08965738072366314,0.08965738072366314,0.2186539118551418,0.18518518518518517,0.44,0.56,0.8148148148148148,0.54,0.373,0.617,0.419,0.313,0.3,0.5793650793650794,0.43137254901960786,0.2698412698412698,0.2549019607843137,86,53
2023,2023-03-17-12-michigan-state,2023-03-17,https://www.sports-reference.com/cbb/boxscores/2023-03-17-12-michigan-state.html,Southern California,24,58,0.414,17,38,0.447,7,20,0.35,7,8,0.875,8,27,35,15,2,2,11,18,62,Michigan State,26,54,0.481,21,40,0.525,5,14,0.357,15,25,0.6,8,26,34,11,7,3,7,10,72,0,1,Michigan State,Southern California,10,-10,10,64.8,64.875,64.8375,95.62367457104298,111.04684788895314,111.04684788895314,95.62367457104298,0.47413793103448276,0.5277777777777778,0.5016181229773463,0.5464895635673624,0.13793103448275862,0.46296296296296297,0.3448275862068966,0.25925925925925924,0.15109890109890112,0.09605488850771869,0.09605488850771869,0.15109890109890112,0.23529411764705882,0.22857142857142856,0.7714285714285715,0.7647058823529411,0.481,0.414,0.525,0.447,0.357,0.35,0.5277777777777778,0.47413793103448276,0.46296296296296297,0.13793103448275862,72,62
2023,2023-03-17-12-xavier,2023-03-17,https://www.sports-reference.com/cbb/boxscores/2023-03-17-12-xavier.html,Kennesaw State,27,64,0.422,22,45,0.489,5,19,0.263,8,13,0.615,8,25,33,12,5,1,11,21,67,Xavier,24,52,0.462,22,40,0.55,2,12,0.167,22,30,0.733,3,31,34,16,6,4,10,17,72,0,1,Xavier,Kennesaw State,5,-5,5,73.175,73.25,73.2125,91.51442718115075,98.34386204541573,98.34386204541573,91.51442718115075,0.4609375,0.4807692307692308,0.4773779836123976,0.5433962264150943,0.203125,0.5769230769230769,0.296875,0.23076923076923078,0.13550970126270404,0.13114754098360656,0.13114754098360656,0.13550970126270404,0.20512820512820512,0.10714285714285714,0.8928571428571429,0.7948717948717948,0.462,0.422,0.55,0.489,0.167,0.263,0.4807692307692308,0.4609375,0.5769230769230769,0.203125,72,67
2023,2023-03-17-13-baylor,2023-03-17,https://www.sports-reference.com/cbb/boxscores/2023-03-17-13-baylor.html,UC Santa Barbara,23,49,0.469,19,33,0.576,4,16,0.25,6,9,0.667,3,19,22,12,3,1,12,15,56,Baylor,28,51,0.549,20,29,0.69,8,22,0.364,10,16,0.625,7,19,26,14,5,1,9,13,74,0,1,Baylor,UC Santa Barbara,18,-18,18,62.275,60.6,61.4375,91.14954221770091,120.44760935910479,120.44760935910479,91.14954221770091,0.5102040816326531,0.6274509803921569,0.5255748474894416,0.6313993174061433,0.1836734693877551,0.3137254901960784,0.32653061224489793,0.43137254901960786,0.18383761011106853,0.13313609467455623,0.13313609467455623,0.18383761011106853,0.13636363636363635,0.2692307692307692,0.7307692307692307,0.8636363636363636,0.549,0.469,0.69,0.576,0.364,0.25,0.6274509803921569,0.5102040816326531,0.3137254901960784,0.1836734693877551,74,56
2023,2023-03-17-14-marquette,2023-03-17,https://www.sports-reference.com/cbb/boxscores/2023-03-17-14-marquette.html,Vermont,23,53,0.434,15,28,0.536,8,25,0.32,7,10,0.7,4,20,24,15,3,1,10,14,61,Marquette,29,56,0.518,19,36,0.528,10,20,0.5,10,15,0.667,5,24,29,15,7,1,5,11,78,0,1,Marquette,Vermont,17,-17,17,63.75,63.125,63.4375,96.1576354679803,122.95566502463053,122.95566502463053,96.1576354679803,0.5094339622641509,0.6071428571428571,0.5281385281385281,0.6178217821782178,0.18867924528301888,0.26785714285714285,0.4716981132075472,0.35714285714285715,0.14760147601476015,0.07339449541284404,0.07339449541284404,0.14760147601476015,0.14285714285714285,0.2,0.8,0.8571428571428571,0.518,0.434,0.528,0.536,0.5,0.32,0.6071428571428571,0.5094339622641509,0.26785714285714285,0.18867924528301888,78,61
2023,2023-03-17-14-saint-marys-ca,2023-03-17,https://www.sports-reference.com/cbb/boxscores/2023-03-17-14-saint-marys-ca.html,Virginia Commonwealth,18,49,0.367,13,35,0.371,5,14,0.357,10,16,0.625,7,17,24,7,7,5,14,20,51,Saint Mary's,20,49,0.408,17,32,0.531,3,17,0.176,20,27,0.741,9,24,33,13,8,6,8,19,63,0,1,Saint Mary's,Virginia Commonwealth,12,-12,12,63.6,60.825,62.212500000000006,81.97709463532247,101.26582278481011,101.26582278481011,81.97709463532247,0.41836734693877553,0.4387755102040816,0.450530035335689,0.509502628386575,0.32653061224489793,0.5510204081632653,0.2857142857142857,0.3469387755102041,0.19830028328611898,0.11457214464733262,0.11457214464733262,0.19830028328611898,0.22580645161290322,0.34615384615384615,0.6538461538461539,0.7741935483870968,0.408,0.367,0.531,0.371,0.176,0.357,0.4387755102040816,0.41836734693877553,0.5510204081632653,0.32653061224489793,63,51
2023,2023-03-17-15-iowa-state,2023-03-17,https://www.sports-reference.com/cbb/boxscores/2023-03-17-15-iowa-state.html,Pittsburgh,14,41,0.341,8,22,0.364,6,19,0.316,25,29,0.862,5,31,36,10,6,4,14,19,59,Iowa State,14,60,0.233,12,39,0.308,2,21,0.095,11,19,0.579,13,20,33,7,8,3,8,22,41,1,0,Pittsburgh,Iowa State,18,18,-18,63.775,64.025,63.900000000000006,92.33176838810641,64.16275430359937,64.16275430359937,92.33176838810641,0.4146341463414634,0.25,0.5385668644454588,0.29699384281057584,0.7073170731707317,0.31666666666666665,0.4634146341463415,0.35,0.2035623409669211,0.103862382343395,0.103862382343395,0.2035623409669211,0.2,0.29545454545454547,0.7045454545454546,0.8,0.233,0.341,0.308,0.364,0.095,0.316,0.25,0.4146341463414634,0.31666666666666665,0.7073170731707317,41,59
2023,2023-03-17-16-connecticut,2023-03-17,https://www.sports-reference.com/cbb/boxscores/2023-03-17-16-connecticut.html,Iona,22,57,0.386,15,41,0.366,7,16,0.438,12,16,0.75,5,20,25,9,7,3,6,13,63,Connecticut,32,66,0.485,21,41,0.512,11,25,0.44,12,14,0.857,14,29,43,24,4,5,8,15,87,0,1,Connecticut,Iona,24,-24,24,65.6,66.65,66.125,95.27410207939508,131.56899810964083,131.56899810964083,95.27410207939508,0.4473684210526316,0.5681818181818182,0.48761609907120745,0.5987611837577426,0.2807017543859649,0.21212121212121213,0.2807017543859649,0.3787878787878788,0.08498583569405099,0.09919404835709857,0.09919404835709857,0.08498583569405099,0.14705882352941177,0.4117647058823529,0.5882352941176471,0.8529411764705882,0.485,0.386,0.512,0.366,0.44,0.438,0.5681818181818182,0.4473684210526316,0.21212121212121213,0.2807017543859649,87,63
2023,2023-03-17-16-creighton,2023-03-17,https://www.sports-reference.com/cbb/boxscores/2023-03-17-16-creighton.html,NC State,24,64,0.375,21,50,0.42,3,14,0.214,12,15,0.8,8,26,34,3,4,1,6,18,63,Creighton,26,56,0.464,23,36,0.639,3,20,0.15,17,19,0.895,2,30,32,15,3,6,8,14,72,0,1,Creighton,NC State,9,-9,9,69.125,71.025,70.075,89.90367463432037,102.74705672493755,102.74705672493755,89.90367463432037,0.3984375,0.49107142857142855,0.4428822495606327,0.5536332179930795,0.234375,0.3392857142857143,0.21875,0.35714285714285715,0.07779578606158834,0.10955152345087298,0.10955152345087298,0.07779578606158834,0.21052631578947367,0.07142857142857142,0.9285714285714286,0.7894736842105263,0.464,0.375,0.639,0.42,0.15,0.214,0.49107142857142855,0.3984375,0.3392857142857143,0.234375,72,63
