team,games,wins,losses,team_game_score,opp_team_game_score,fg,fga,fg_pct,fg2,fg2a,fg2_pct,fg3,fg3a,fg3_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf
Clemson,32,27,5,76.4375,65.34375,27.5625,58.9375,0.4710625,19,35.96875,0.53103125,8.5625,22.96875,0.36971875,0.54390625,12.75,16.6875,0.76334375,9.59375,22.75,32.34375,14.59375,7.40625,3.65625,10.03125,15,24,56.1875,0.4269375,17.0625,34.71875,0.49040625,6.9375,21.46875,0.317125,0.48909375,10.40625,15.125,0.67990625,8.875,20.5,29.375,10.4375,6.125,2.875,12.3125,16.09375
Colorado State,32,23,9,75.1875,67.28125,26.65625,55.75,0.48065625,18.15625,31.9375,0.57075,8.5,23.8125,0.35690625,0.55740625,13.3125,16.875,0.80315625,7,24.96875,31.96875,16.78125,5.28125,2.84375,11.21875,17.34375,23.78125,56,0.42509375,16.78125,35.3125,0.47884375,7,20.6875,0.3461875,0.48775,12.71875,18.625,0.694375,7.5,21.25,28.75,11.03125,6.09375,2.65625,10.4375,17.1875
Creighton,32,23,9,75.65625,69.375,27.03125,56.9375,0.47828125,17.375,28.6875,0.60409375,9.65625,28.25,0.34690625,0.564125,11.9375,16.125,0.7195,7.46875,27.59375,35.0625,17.28125,3.75,4.6875,11.75,10.96875,26.84375,65.75,0.41075,19.28125,42.28125,0.45803125,7.5625,23.46875,0.32596875000000003,0.46799999999999997,8.125,11.3125,0.73440625,9.125,21.90625,31.03125,11.71875,8.3125,3.03125,7.5625,15.78125
Drake,33,30,3,70.0909090909091,58.42424242424242,24.181818181818183,50.27272727272727,0.48145454545454547,17.545454545454547,31.575757575757574,0.5548181818181818,6.636363636363637,18.696969696969695,0.35433333333333333,0.5483030303030303,15.090909090909092,21.393939393939394,0.7103030303030303,9.121212121212121,19.727272727272727,28.848484848484848,13.333333333333334,9.030303030303031,2.4242424242424243,9.545454545454545,15.727272727272727,20.606060606060606,46.60606060606061,0.44351515151515153,14.969696969696969,28.424242424242426,0.5286969696969697,5.636363636363637,18.181818181818183,0.31112121212121213,0.5046969696969698,11.575757575757576,16.03030303030303,0.7021212121212121,5.636363636363637,16.303030303030305,21.939393939393938,9.818181818181818,5.212121212121212,2.3333333333333335,13.06060606060606,17.181818181818183
Duke,32,29,3,83.28125,61.625,29.125,59.53125,0.49,18.84375,32.5625,0.58159375,10.28125,26.96875,0.3843125,0.5769375,14.75,18.71875,0.7845,10.03125,26.1875,36.21875,17.0625,6.9375,3.78125,9.09375,15.875,22.125,57.65625,0.384625,15.25,35.71875,0.42615625,6.875,21.9375,0.3143125,0.44428125,10.5,14.53125,0.74734375,7.59375,19.1875,26.78125,11.4375,5.34375,3.125,10.71875,16.34375
Florida,31,27,4,84.48387096774194,68.19354838709677,30.06451612903226,64.16129032258064,0.46958064516129033,20.161290322580644,36.064516129032256,0.5667741935483871,9.903225806451612,28.096774193548388,0.3508709677419355,0.5470645161290323,14.451612903225806,20.322580645161292,0.715741935483871,12.451612903225806,27.129032258064516,39.58064516129032,15.838709677419354,7.870967741935484,4.741935483870968,10.290322580645162,16.806451612903224,23.93548387096774,60.645161290322584,0.3942258064516129,17.322580645161292,38.29032258064516,0.4516774193548387,6.612903225806452,22.35483870967742,0.2949032258064516,0.44893548387096777,13.709677419354838,19.322580645161292,0.7193870967741935,9.612903225806452,21.225806451612904,30.838709677419356,11.03225806451613,6.290322580645161,3.129032258064516,11.67741935483871,16.93548387096774
Georgia,32,20,12,75.5625,69.3125,26.21875,56.5625,0.4639375,19.25,35.75,0.5386875,6.96875,20.8125,0.33465625,0.52596875,16.15625,22.53125,0.71675,9.875,23.21875,33.09375,12.46875,7.71875,5.1875,12.3125,16.71875,24.28125,59.34375,0.4083125,16.84375,35.25,0.47575,7.4375,24.09375,0.30240625,0.47128125,13.3125,18.0625,0.73534375,9.71875,19.09375,28.8125,11.84375,8.09375,3.3125,11.6875,19.75
Gonzaga,33,25,8,86.63636363636364,69.63636363636364,31.78787878787879,63.63636363636363,0.4984545454545455,24.454545454545453,42.333333333333336,0.5791515151515152,7.333333333333333,21.303030303030305,0.3384242424242424,0.5555454545454546,15.727272727272727,19.636363636363637,0.7845757575757576,9.272727272727273,25.636363636363637,34.90909090909091,19.666666666666668,7.606060606060606,2.9696969696969697,9.151515151515152,16.666666666666668,24.87878787878788,60.09090909090909,0.413,17.515151515151516,35.696969696969695,0.48793939393939395,7.363636363636363,24.393939393939394,0.291969696969697,0.4737272727272727,12.515151515151516,17.181818181818183,0.7192727272727273,7.696969696969697,21.21212121212121,28.90909090909091,12.06060606060606,5.242424242424242,3.4242424242424243,11.818181818181818,17.818181818181817
Grand Canyon,31,24,7,78.96774193548387,68.80645161290323,26.967741935483872,58.83870967741935,0.46103225806451614,20.64516129032258,38.774193548387096,0.5414193548387097,6.32258064516129,20.06451612903226,0.31187096774193546,0.5143870967741936,18.70967741935484,25.741935483870968,0.7245806451612903,9.96774193548387,24.967741935483872,34.935483870967744,14.419354838709678,9.516129032258064,5.096774193548387,12.580645161290322,17.225806451612904,24.35483870967742,59.67741935483871,0.4114838709677419,17.870967741935484,38.774193548387096,0.4657096774193548,6.483870967741935,20.903225806451612,0.3144193548387097,0.46683870967741936,13.612903225806452,18.548387096774192,0.735,8.774193548387096,21.64516129032258,30.419354838709676,11.806451612903226,6.903225806451613,3.4193548387096775,14.64516129032258,20.161290322580644
High Point,34,29,5,82.20588235294117,68.76470588235294,28.735294117647058,58.1764705882353,0.4966470588235294,20.5,35.529411764705884,0.5752058823529411,8.235294117647058,22.647058823529413,0.37311764705882355,0.569,16.5,21.61764705882353,0.7716176470588235,9.911764705882353,23.676470588235293,33.588235294117645,12.970588235294118,6.176470588235294,2.8823529411764706,9.882352941176471,18.029411764705884,24.058823529411764,56.5,0.4265294117647059,17.441176470588236,36.26470588235294,0.4819117647058824,6.617647058823529,20.235294117647058,0.32594117647058823,0.48520588235294115,14.029411764705882,20,0.6889117647058823,8.411764705882353,19.176470588235293,27.58823529411765,10.352941176470589,5,2.735294117647059,11.058823529411764,18.38235294117647
Houston,32,28,4,74.28125,58.4375,27.09375,58.84375,0.4618125,19.125,38.84375,0.4938125,7.96875,20,0.3950625,0.531125,12.125,16.5,0.75425,10.75,21.96875,32.71875,12.25,8.03125,4.59375,8.75,16.53125,19.46875,50.8125,0.38515625,12.5625,28.78125,0.4354375,6.90625,22.03125,0.3135625,0.45396875,12.59375,17.90625,0.69165625,7.28125,19,26.28125,10.90625,4.90625,2.5,12.78125,16.125
Illinois,32,21,11,84.40625,74.1875,29,64.0625,0.45271875,19.53125,33.90625,0.5766875,9.46875,30.15625,0.31346875,0.52659375,16.9375,22.28125,0.7594375,11.75,27.8125,39.5625,15.0625,4.4375,4.0625,11.09375,16.125,27.65625,65.53125,0.42084375,21.15625,45.6875,0.4655,6.5,19.84375,0.3203125,0.4703125,12.375,17.375,0.7179375,8.59375,21.625,30.21875,12.5,6.1875,2.9375,8.875,18.34375
Iowa State,33,24,9,80.36363636363636,68.06060606060606,27.87878787878788,58.121212121212125,0.47954545454545455,20.21212121212121,36.696969696969695,0.5498484848484848,7.666666666666667,21.424242424242426,0.35996969696969694,0.5465151515151515,16.939393939393938,22.363636363636363,0.7552424242424243,8.848484848484848,23.818181818181817,32.666666666666664,15.030303030303031,9.363636363636363,3.484848484848485,11.515151515151516,16.09090909090909,23.939393939393938,57.42424242424242,0.41793939393939394,16.181818181818183,34.06060606060606,0.4779090909090909,7.757575757575758,23.363636363636363,0.3301212121212121,0.48545454545454547,12.424242424242424,16.575757575757574,0.7308484848484849,8.393939393939394,20.12121212121212,28.515151515151516,13.242424242424242,7.393939393939394,3.4242424242424243,14.606060606060606,18.303030303030305
Kansas,33,21,12,76.21212121212122,69.27272727272727,29.060606060606062,61.666666666666664,0.47263636363636363,21.636363636363637,40.54545454545455,0.5352121212121213,7.424242424242424,21.12121212121212,0.3474242424242424,0.533,10.666666666666666,15,0.7026060606060606,8.909090909090908,25.939393939393938,34.84848484848485,17.696969696969695,6.242424242424242,4.757575757575758,11.363636363636363,14.212121212121213,24.515151515151516,61.39393939393939,0.4013939393939394,16.78787878787879,36.42424242424242,0.4693333333333333,7.7272727272727275,24.96969696969697,0.31196969696969695,0.46454545454545454,12.515151515151516,17.21212121212121,0.7034545454545454,8.818181818181818,22.939393939393938,31.757575757575758,12.93939393939394,7.454545454545454,3.6363636363636362,10.272727272727273,14.454545454545455
Kentucky,32,22,10,85.78125,77.21875,29.96875,61.78125,0.4851875,20.21875,35.875,0.56621875,9.75,25.90625,0.3755625,0.56471875,16.09375,21.6875,0.749625,8.75,25.9375,34.6875,17,6.78125,4.0625,10.34375,17.34375,27.375,62.96875,0.43728125,18.96875,35.5,0.54028125,8.40625,27.46875,0.30171875,0.50409375,14.0625,19.5625,0.69771875,8.46875,23.03125,31.5,12.65625,6.15625,2.84375,9.78125,17.71875
Liberty,32,26,6,76.34375,62.25,27.5,56.03125,0.48975,17.09375,28.875,0.5906875,10.40625,27.15625,0.3836875,0.582875,10.9375,16.5,0.66203125,5.71875,24.8125,30.53125,16.90625,6.78125,2.90625,9.5625,13.21875,23.1875,58.3125,0.3990625,17.46875,37.71875,0.46425,5.71875,20.59375,0.267625,0.4478125,10.15625,13.6875,0.73128125,7.9375,23.1875,31.125,9.21875,6.03125,2.40625,11.78125,14.40625
Lipscomb,34,25,9,79.32352941176471,67.32352941176471,27.61764705882353,58.35294117647059,0.4767058823529412,17.735294117647058,30.823529411764707,0.5771176470588235,9.882352941176471,27.529411764705884,0.36455882352941177,0.563529411764706,14.205882352941176,17.88235294117647,0.7962941176470588,7,26.294117647058822,33.294117647058826,15.117647058823529,6.9411764705882355,3.0588235294117645,9.088235294117647,12.558823529411764,25.764705882352942,61,0.42523529411764704,18.705882352941178,38.088235294117645,0.49479411764705883,7.0588235294117645,22.91176470588235,0.30970588235294116,0.48326470588235293,8.735294117647058,13.058823529411764,0.6511470588235294,8.764705882352942,22.61764705882353,31.38235294117647,9.970588235294118,6.0588235294117645,3.0294117647058822,10.558823529411764,15.794117647058824
Louisville,32,26,6,79.1875,68.65625,27.125,59.34375,0.4578125,17.53125,30.53125,0.57028125,9.59375,28.8125,0.337375,0.53871875,15.34375,20.59375,0.75659375,9.71875,25.21875,34.9375,14.15625,6.5,2.8125,10.9375,15.28125,24.9375,58.59375,0.4276875,17.0625,35.1875,0.48434375,7.875,23.40625,0.34175,0.49540625,10.90625,15.4375,0.7076875,8.3125,21.6875,30,11.75,6.375,2.96875,12.46875,18.65625
Marquette,32,23,9,77.3125,68.21875,28,62.65625,0.447375,18.5,33.71875,0.54821875,9.5,28.9375,0.32771875,0.5234375,11.8125,16.25,0.72853125,9.34375,21.5,30.84375,14.03125,9.0625,3.71875,8.6875,15.875,24.40625,55.96875,0.438,17.21875,33.40625,0.51715625,7.1875,22.5625,0.31409375,0.5035000000000001,12.21875,16.78125,0.72684375,8.5625,23.59375,32.15625,14.65625,5.4375,2.96875,13.65625,14.71875
Maryland,31,24,7,81.51612903225806,66.61290322580645,29.129032258064516,61.38709677419355,0.47341935483870967,21.032258064516128,39.483870967741936,0.5328387096774193,8.096774193548388,21.903225806451612,0.36174193548387096,0.5391290322580645,15.161290322580646,20.096774193548388,0.7563870967741936,9.225806451612904,25.29032258064516,34.516129032258064,14.451612903225806,7.774193548387097,4.483870967741935,10.193548387096774,15.580645161290322,24.419354838709676,58.83870967741935,0.41458064516129034,17.903225806451612,37.70967741935484,0.47496774193548386,6.516129032258065,21.129032258064516,0.31206451612903224,0.4704838709677419,11.258064516129032,15.32258064516129,0.7359354838709677,8.064516129032258,21.903225806451612,29.967741935483872,12,5.096774193548387,2.3870967741935485,13,17.806451612903224
McNeese,33,27,6,77.24242424242425,64.03030303030303,27.606060606060606,57.60606060606061,0.477969696969697,19.96969696969697,36.333333333333336,0.5476969696969697,7.636363636363637,21.272727272727273,0.3409090909090909,0.5435151515151515,14.393939393939394,20.272727272727273,0.71,10.484848484848484,22.636363636363637,33.121212121212125,14.090909090909092,9,3.393939393939394,10.151515151515152,16.09090909090909,22.060606060606062,54.84848484848485,0.40424242424242424,14,29.696969696969695,0.478,8.06060606060606,25.151515151515152,0.32127272727272727,0.4783636363636364,11.848484848484848,16.606060606060606,0.7136363636363636,9.151515151515152,20.12121212121212,29.272727272727273,12.151515151515152,6.333333333333333,3,13.303030303030303,15.93939393939394
Memphis,31,26,5,80,72.93548387096774,28.06451612903226,58.774193548387096,0.47816129032258065,20.322580645161292,38.83870967741935,0.5225806451612903,7.741935483870968,19.93548387096774,0.393741935483871,0.5447096774193548,16.129032258064516,22.741935483870968,0.7071612903225807,10.258064516129032,23.516129032258064,33.774193548387096,14.548387096774194,7.548387096774194,4.451612903225806,13.419354838709678,17.580645161290324,25.483870967741936,60.54838709677419,0.42261290322580647,17.612903225806452,36.096774193548384,0.4881935483870968,7.870967741935484,24.451612903225808,0.3219677419354839,0.4879032258064516,14.096774193548388,19.903225806451612,0.7057096774193549,10.03225806451613,20.70967741935484,30.741935483870968,13.870967741935484,7.709677419354839,3.6451612903225805,12.67741935483871,18.35483870967742
Michigan,31,22,9,78.54838709677419,71.64516129032258,27.677419354838708,57.935483870967744,0.4783225806451613,19.387096774193548,33.29032258064516,0.5849677419354838,8.290322580645162,24.64516129032258,0.33564516129032257,0.5499677419354839,14.903225806451612,20.774193548387096,0.7062258064516129,9.096774193548388,25.483870967741936,34.58064516129032,15.903225806451612,5.709677419354839,3.7096774193548385,14.096774193548388,16.967741935483872,25.64516129032258,62.645161290322584,0.41019354838709676,17.93548387096774,38.516129032258064,0.46516129032258063,7.709677419354839,24.129032258064516,0.32270967741935486,0.4720967741935484,12.64516129032258,17.580645161290324,0.719741935483871,9.419354838709678,20.129032258064516,29.548387096774192,11.290322580645162,7.548387096774194,2.4516129032258065,11.193548387096774,18.677419354838708
Michigan State,31,26,5,78.41935483870968,67.03225806451613,27.516129032258064,59.45161290322581,0.46438709677419354,21.612903225806452,39.903225806451616,0.5469677419354839,5.903225806451613,19.548387096774192,0.30648387096774193,0.5147096774193548,17.483870967741936,22.161290322580644,0.780483870967742,10.451612903225806,26.451612903225808,36.903225806451616,17.096774193548388,5.580645161290323,4.741935483870968,10.935483870967742,17,23.322580645161292,58.225806451612904,0.4018709677419355,16.612903225806452,34.25806451612903,0.4880322580645161,6.709677419354839,23.967741935483872,0.2789032258064516,0.4595806451612903,13.67741935483871,19.032258064516128,0.7189677419354839,7.903225806451613,20,27.903225806451612,12.483870967741936,6.161290322580645,3.129032258064516,10.806451612903226,19.451612903225808
Mississippi State,33,21,12,79.75757575757575,74.15151515151516,28.636363636363637,63.484848484848484,0.45151515151515154,20.21212121212121,36.63636363636363,0.551969696969697,8.424242424242424,26.848484848484848,0.31218181818181817,0.5179090909090909,14.06060606060606,20.09090909090909,0.688030303030303,11.454545454545455,24,35.45454545454545,15.272727272727273,9.212121212121213,4.606060606060606,10.181818181818182,17.363636363636363,25.363636363636363,57.75757575757576,0.4392121212121212,16.151515151515152,32.24242424242424,0.5062424242424243,9.212121212121213,25.515151515151516,0.35454545454545455,0.5182727272727273,14.212121212121213,20.454545454545453,0.6937878787878787,8.848484848484848,24,32.84848484848485,13.484848484848484,6.121212121212121,3.1515151515151514,12.727272727272727,17.333333333333332
Missouri,32,22,10,84.5625,73.1875,27.9375,57.375,0.48615625,18.9375,33.1875,0.56859375,9,24.1875,0.36759375,0.56396875,19.6875,27,0.7355,9.5625,21.78125,31.34375,13.96875,9.46875,2.75,10.4375,18.15625,25.25,57.65625,0.4379375,17.96875,35.75,0.50496875,7.28125,21.90625,0.33575,0.50103125,15.40625,20.25,0.75540625,9.53125,20,29.53125,12.09375,6.5625,3.4375,13.53125,20.28125
Montana,34,25,9,76.88235294117646,72.94117647058823,27.61764705882353,55.029411764705884,0.5025882352941177,20.294117647058822,34.6764705882353,0.5835,7.323529411764706,20.352941176470587,0.36376470588235293,0.5689117647058823,14.323529411764707,19.470588235294116,0.7384705882352941,5.9411764705882355,22.5,28.441176470588236,13.558823529411764,6.264705882352941,3.264705882352941,10.470588235294118,16.08823529411765,26.61764705882353,58.55882352941177,0.4582352941176471,19.970588235294116,38.26470588235294,0.5246470588235295,6.647058823529412,20.294117647058822,0.33288235294117646,0.5158235294117647,13.058823529411764,17.705882352941178,0.7373823529411765,7.735294117647059,21.61764705882353,29.352941176470587,12.382352941176471,5.470588235294118,2.764705882352941,10.558823529411764,17.58823529411765
Mount St. Mary's,32,20,12,71,70.90625,25.03125,56.3125,0.44584375,17.1875,33.6875,0.50984375,7.84375,22.625,0.3541875,0.51634375,13.09375,17.84375,0.72975,9.03125,25.5625,34.59375,15.0625,6.3125,2.84375,14.59375,15.84375,25.125,61.1875,0.41209375,16.53125,34,0.4816875,8.59375,27.1875,0.313875,0.48328125,12.0625,16.40625,0.7533124999999999,9.375,21.28125,30.65625,13.1875,9.09375,3.15625,10.6875,16.125
New Mexico,32,26,6,81.625,70.71875,29.125,63.25,0.4615,22,42.75,0.51534375,7.125,20.5,0.35115625,0.51753125,16.25,23.6875,0.68621875,9.875,25.625,35.5,15.1875,8.9375,5.21875,11.15625,17.59375,25,58.375,0.42878125,17.46875,36.34375,0.48215625,7.53125,22.03125,0.34603125,0.49334375,13.1875,20,0.6619375,7.25,24.0625,31.3125,14.65625,7.03125,4.09375,14.40625,19.3125
Norfolk State,32,22,10,78.21875,69.53125,28.03125,56.78125,0.49465625,22.5,40.15625,0.563375,5.53125,16.625,0.32596875000000003,0.54390625,16.625,21.84375,0.762625,8.0625,22.9375,31,14.125,7.03125,2.90625,11.53125,18,23.6875,56.875,0.4178125,15.5625,32.8125,0.47965625,8.125,24.0625,0.3419375,0.49028125,14.03125,20.0625,0.6968125000000001,9.9375,19.71875,29.65625,13.8125,6.8125,3.21875,12.59375,18.03125
Oklahoma,33,20,13,78.84848484848484,74.84848484848484,26.333333333333332,55.78787878787879,0.4728787878787879,17.696969696969695,32.42424242424242,0.5455151515151515,8.636363636363637,23.363636363636363,0.36927272727272725,0.5511818181818182,17.545454545454547,22.09090909090909,0.7946363636363636,7.151515151515151,22.09090909090909,29.242424242424242,13.696969696969697,7.818181818181818,2.303030303030303,11.424242424242424,18.515151515151516,26.09090909090909,58.39393939393939,0.44827272727272727,18.636363636363637,33.93939393939394,0.5515757575757576,7.454545454545454,24.454545454545453,0.3046969696969697,0.5123333333333333,15.212121212121213,20.87878787878788,0.7213030303030303,9.515151515151516,21.333333333333332,30.848484848484848,12.333333333333334,7.242424242424242,3.3636363636363638,12.212121212121213,18.21212121212121
Ole Miss,32,22,10,77.8125,72.03125,26.78125,60.3125,0.4453125,18.40625,36.125,0.5084375,8.375,24.1875,0.34875,0.5150625,15.875,21.53125,0.7406874999999999,7.40625,22.34375,29.75,14.46875,8.75,3.9375,8.46875,18.1875,24.09375,55.75,0.4329375,16.03125,31.1875,0.52084375,8.0625,24.5625,0.3285,0.50571875,15.65625,22.1875,0.71365625,8.75,24.75,33.5,14.03125,5.8125,4.0625,13.53125,17.9375
Omaha,34,22,12,78.05882352941177,75.02941176470588,27.147058823529413,58.26470588235294,0.4666470588235294,18.823529411764707,35.55882352941177,0.5276764705882353,8.323529411764707,22.705882352941178,0.36711764705882355,0.5383235294117648,15.441176470588236,21.323529411764707,0.7249705882352941,8.588235294117647,24.264705882352942,32.85294117647059,13.382352941176471,5.970588235294118,2.411764705882353,10.529411764705882,18.352941176470587,25.58823529411765,57.14705882352941,0.4480294117647059,16.88235294117647,32,0.5265,8.705882352941176,25.147058823529413,0.3437058823529412,0.5241176470588236,15.147058823529411,21.176470588235293,0.7000294117647059,6.764705882352941,22.235294117647058,29,12.941176470588236,5.852941176470588,2.8823529411764706,9.970588235294118,18.470588235294116
Oregon,32,24,8,76.59375,70.84375,26.84375,58.8125,0.45696875,19.03125,36.0625,0.53115625,7.8125,22.75,0.34515625,0.52403125,15.09375,19.75,0.7673125,8.28125,23.375,31.65625,14.71875,7.25,3.84375,10.375,16.25,25.9375,60.25,0.43090625,18.8125,37.5625,0.50625,7.125,22.6875,0.30784375,0.4890625,11.84375,16.25,0.70984375,9.15625,21.40625,30.5625,13.03125,6.03125,3.25,11.59375,17.96875
Purdue,32,22,10,78.1875,70.625,27.84375,56.1875,0.4948125,19.53125,34.6875,0.5687187499999999,8.3125,21.5,0.374,0.56871875,14.1875,19.46875,0.728875,8,21.59375,29.59375,16.125,6.65625,1.71875,10.03125,16.0625,25.40625,56.125,0.4534375,18.0625,32.21875,0.56471875,7.34375,23.90625,0.30443749999999997,0.5195625,12.46875,17.25,0.729125,8.71875,19.46875,28.1875,14.5,5.96875,3.0625,11.71875,17.8125
