team,games,wins,losses,team_game_score,opp_team_game_score,fg,fga,fg_pct,fg2,fg2a,fg2_pct,fg3,fg3a,fg3_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf
Colorado,31,22,9,80.58064516129032,72.09677419354838,28.806451612903224,57.774193548387096,0.49948387096774194,21.806451612903224,40.25806451612903,0.5446129032258065,7,17.516129032258064,0.39916129032258063,0.56,15.96774193548387,20.548387096774192,0.7576451612903226,8.419354838709678,25.677419354838708,34.096774193548384,16.096774193548388,6.129032258064516,2.3225806451612905,12.258064516129032,14.935483870967742,26.483870967741936,60.225806451612904,0.4394193548387097,19.516129032258064,39.03225806451613,0.5032258064516129,6.967741935483871,21.193548387096776,0.3296774193548387,0.4967741935483871,12.161290322580646,17.06451612903226,0.7088064516129032,7.129032258064516,19.612903225806452,26.741935483870968,11.225806451612904,7.451612903225806,3.838709677419355,10.419354838709678,18.225806451612904
Colorado State,32,23,9,76.5625,67.875,27.65625,56.03125,0.4955625,20.15625,34.3125,0.59134375,7.5,21.71875,0.34199999999999997,0.562375,13.75,18.25,0.75246875,6.34375,23.8125,30.15625,18.59375,6.53125,3.21875,9.75,16.78125,24.3125,56.53125,0.430875,17.875,37,0.48146875,6.4375,19.53125,0.3305,0.4879375,12.8125,17.1875,0.73909375,8.03125,22.4375,30.46875,11.59375,5.3125,2.59375,10.78125,16.875
Creighton,31,23,8,80.7741935483871,69.45161290322581,29.451612903225808,60.12903225806452,0.49051612903225805,18.70967741935484,30.677419354838708,0.6148064516129033,10.741935483870968,29.451612903225808,0.36174193548387096,0.5796774193548387,11.129032258064516,14.35483870967742,0.7921290322580645,7.225806451612903,28.258064516129032,35.483870967741936,17.322580645161292,4,4.096774193548387,9.774193548387096,11.258064516129032,27.70967741935484,65.93548387096774,0.42038709677419356,21.93548387096774,48.12903225806452,0.45816129032258063,5.774193548387097,17.806451612903224,0.32029032258064516,0.464741935483871,8.258064516129032,10.612903225806452,0.7973548387096774,8.387096774193548,22.548387096774192,30.93548387096774,11.193548387096774,6.096774193548387,2.774193548387097,7.580645161290323,14.516129032258064
Dayton,31,24,6,75.33333333333333,66.33333333333333,25.666666666666668,53.233333333333334,0.48133333333333334,16.066666666666666,29.633333333333333,0.5415,9.6,23.6,0.3999,0.5705666666666667,14.4,19.6,0.7365333333333334,7.033333333333333,24,31.033333333333335,14.933333333333334,5.433333333333334,4.033333333333333,9.733333333333333,13.433333333333334,24.633333333333333,59.333333333333336,0.41623333333333334,17.033333333333335,35.333333333333336,0.48560000000000003,7.6,24,0.3158666666666667,0.47996666666666665,9.466666666666667,12.933333333333334,0.7048,8.733333333333333,21,29.733333333333334,12.533333333333333,5.8,2.8666666666666667,9.466666666666667,16.533333333333335
Drake,34,28,6,80.47058823529412,70.5,28.441176470588236,59.411764705882355,0.4803529411764706,19.764705882352942,35.76470588235294,0.5552058823529412,8.676470588235293,23.647058823529413,0.3589705882352941,0.5537941176470589,14.911764705882353,19.61764705882353,0.7567941176470588,6.794117647058823,24.91176470588235,31.705882352941178,15.911764705882353,6.4411764705882355,1.5588235294117647,8.823529411764707,16.147058823529413,25.41176470588235,57.205882352941174,0.44641176470588234,18.058823529411764,34.8235294117647,0.5257058823529411,7.352941176470588,22.38235294117647,0.3279705882352941,0.5104117647058823,12.323529411764707,17.529411764705884,0.6949411764705883,6.794117647058823,23.470588235294116,30.264705882352942,10.529411764705882,5.5,2.6176470588235294,11.823529411764707,17.294117647058822
Duke,31,24,7,80.19354838709677,67.2258064516129,28.548387096774192,59.064516129032256,0.4834193548387097,20.096774193548388,36.87096774193548,0.5456774193548387,8.451612903225806,22.193548387096776,0.3833548387096774,0.5560967741935484,14.64516129032258,20.193548387096776,0.7258387096774194,9.03225806451613,24.483870967741936,33.516129032258064,15.419354838709678,6.483870967741935,3.7419354838709675,9.387096774193548,15.67741935483871,24.806451612903224,57.516129032258064,0.4327741935483871,18.161290322580644,36.935483870967744,0.49312903225806454,6.645161290322581,20.580645161290324,0.32648387096774195,0.4910322580645161,10.96774193548387,15.774193548387096,0.7016451612903226,7.709677419354839,21.35483870967742,29.06451612903226,12.612903225806452,5.290322580645161,4.32258064516129,10.935483870967742,16.193548387096776
Duquesne,32,21,11,71.40625,66.96875,25.0625,57.0625,0.43846875,17.5,34.625,0.50703125,7.5625,22.4375,0.33153125,0.5045625,13.71875,19.1875,0.7250624999999999,8.9375,22.78125,31.71875,13.40625,7.6875,4.3125,11.46875,17.4375,23.40625,55.21875,0.42703125,16.8125,34.9375,0.4865,6.59375,20.28125,0.32721875,0.48734375,13.5625,19.375,0.7018125,8.6875,22.40625,31.09375,12.375,6.3125,3.78125,12.59375,17.3125
Florida,31,21,10,84.87096774193549,77.58064516129032,30.032258064516128,65.64516129032258,0.4589354838709677,22.258064516129032,42.70967741935484,0.5229354838709678,7.774193548387097,22.93548387096774,0.3393225806451613,0.5188709677419355,17.032258064516128,24,0.7186774193548388,13.483870967741936,26.580645161290324,40.064516129032256,15.35483870967742,6.645161290322581,5.354838709677419,11.548387096774194,17.903225806451612,27.838709677419356,64.29032258064517,0.43474193548387097,21.06451612903226,43.193548387096776,0.49296774193548387,6.774193548387097,21.096774193548388,0.3181935483870968,0.4878709677419355,15.129032258064516,21.548387096774192,0.697258064516129,9.774193548387096,22.322580645161292,32.096774193548384,11.258064516129032,7.67741935483871,4.096774193548387,10.35483870967742,18.70967741935484
Florida Atlantic,31,24,7,83.03225806451613,73.3225806451613,29.64516129032258,61.83870967741935,0.4814193548387097,20.838709677419356,37.516129032258064,0.5568064516129032,8.806451612903226,24.322580645161292,0.3609032258064516,0.5527741935483871,14.935483870967742,20.806451612903224,0.7194838709677419,10.096774193548388,25.06451612903226,35.16129032258065,15.35483870967742,7.225806451612903,2.967741935483871,10.67741935483871,15.96774193548387,26.903225806451612,61.61290322580645,0.4385806451612903,19.548387096774192,39.41935483870968,0.49448387096774193,7.354838709677419,22.193548387096776,0.3324516129032258,0.4986451612903226,12.161290322580646,16.70967741935484,0.7124516129032258,9.580645161290322,21,30.580645161290324,10.32258064516129,5.67741935483871,2.6129032258064515,11.32258064516129,17.903225806451612
Gonzaga,32,25,7,84.875,68.96875,32.03125,62.03125,0.5148125,25.1875,42.6875,0.58975,6.84375,19.34375,0.35184375,0.569625,13.96875,19.375,0.73271875,9.65625,26.125,35.78125,16.5625,6.9375,4,9.5,15.71875,25,61.6875,0.40875,17.375,38.84375,0.44771875,7.625,22.84375,0.33721875,0.4703125,11.34375,15.71875,0.7164375,9.0625,19.90625,28.96875,11.875,5.46875,2.6875,10.53125,16.96875
Grambling,33,18,14,67.4375,69.625,23.875,54.34375,0.43903125,18.78125,39,0.476875,5.09375,15.34375,0.3396875,0.48709375,14.59375,20.46875,0.710625,8.75,20.9375,29.6875,9.5625,7.40625,2.96875,12.5625,16.09375,24.78125,56.65625,0.438,18.15625,37.53125,0.48309375,6.625,19.125,0.33109375,0.49615624999999997,13.4375,18.40625,0.7240624999999999,9.46875,21.40625,30.875,13.75,7.09375,2.875,12.375,16.3125
Grand Canyon,31,27,4,79.48387096774194,66.51612903225806,27,57.74193548387097,0.46383870967741936,19.741935483870968,36.774193548387096,0.5326451612903226,7.258064516129032,20.967741935483872,0.3463548387096774,0.5266129032258065,18.225806451612904,24.129032258064516,0.7625483870967742,10.064516129032258,24.677419354838708,34.74193548387097,12.387096774193548,8.129032258064516,5.419354838709677,11.774193548387096,17.806451612903224,23.322580645161292,58.03225806451613,0.4033548387096774,17.161290322580644,38.96774193548387,0.4428064516129032,6.161290322580645,19.06451612903226,0.32270967741935486,0.45661290322580644,13.709677419354838,19.419354838709676,0.6937741935483871,8.612903225806452,20.129032258064516,28.741935483870968,11,5.967741935483871,2.5806451612903225,12.741935483870968,19.483870967741936
Houston,31,28,3,74.19354838709677,56.903225806451616,26.806451612903224,61.193548387096776,0.43764516129032255,19.129032258064516,39.16129032258065,0.4892258064516129,7.67741935483871,22.032258064516128,0.35119354838709677,0.5007741935483871,12.903225806451612,18.774193548387096,0.7088064516129032,12.67741935483871,22.322580645161292,35,13.129032258064516,10.258064516129032,4.709677419354839,8.129032258064516,17.93548387096774,18.903225806451612,49.32258064516129,0.38225806451612904,12.774193548387096,29,0.4411935483870968,6.129032258064516,20.322580645161292,0.30035483870967744,0.44403225806451613,12.96774193548387,19.548387096774192,0.6594516129032258,8,20.967741935483872,28.967741935483872,11.451612903225806,4.838709677419355,2.935483870967742,15.161290322580646,16.322580645161292
Howard,31,15,16,75.06451612903226,74.93548387096774,25.129032258064516,55.70967741935484,0.4551612903225806,17.129032258064516,34.096774193548384,0.5093870967741936,8,21.612903225806452,0.3751290322580645,0.5286774193548387,16.806451612903224,22.516129032258064,0.7478064516129033,9.290322580645162,22.967741935483872,32.25806451612903,14,6.290322580645161,2.774193548387097,14.516129032258064,19.258064516129032,26.129032258064516,58.45161290322581,0.44648387096774195,19.419354838709676,38.645161290322584,0.5008387096774194,6.709677419354839,19.806451612903224,0.333741935483871,0.504,15.96774193548387,22.93548387096774,0.6973225806451613,9.290322580645162,19.93548387096774,29.225806451612904,12.161290322580646,7.645161290322581,3.4516129032258065,12.096774193548388,18.93548387096774
Illinois,31,23,8,83.93548387096774,72.93548387096774,29.29032258064516,62.12903225806452,0.4729032258064516,20.93548387096774,38.29032258064516,0.5506129032258065,8.35483870967742,23.838709677419356,0.3554838709677419,0.5399354838709678,17,22.93548387096774,0.736516129032258,11.193548387096774,26.93548387096774,38.12903225806452,12.838709677419354,4.419354838709677,3.774193548387097,10.387096774193548,15.225806451612904,27.322580645161292,63.70967741935484,0.43183870967741933,21.225806451612904,46.12903225806452,0.4629354838709677,6.096774193548387,17.580645161290324,0.3427741935483871,0.4795483870967742,12.193548387096774,17.193548387096776,0.6975483870967741,8.161290322580646,21.419354838709676,29.580645161290324,11.483870967741936,5.580645161290323,3.2580645161290325,8.483870967741936,18.419354838709676
Iowa State,31,24,7,75.74193548387096,62.064516129032256,27.29032258064516,58.96774193548387,0.46306451612903227,20.774193548387096,40.225806451612904,0.5187096774193548,6.516129032258065,18.741935483870968,0.3450967741935484,0.5188387096774193,14.64516129032258,21.225806451612904,0.6953548387096774,9.548387096774194,21.677419354838708,31.225806451612904,15.774193548387096,10.419354838709678,3.032258064516129,10.64516129032258,16.580645161290324,20.741935483870968,51.16129032258065,0.4046774193548387,13.225806451612904,27.838709677419356,0.47616129032258064,7.516129032258065,23.322580645161292,0.31864516129032255,0.47861290322580646,13.064516129032258,18.29032258064516,0.7103225806451613,8.193548387096774,21.322580645161292,29.516129032258064,12.258064516129032,6.354838709677419,3.4838709677419355,17,18.580645161290324
James Madison,34,31,3,84.3529411764706,69.17647058823529,30.323529411764707,63.1764705882353,0.4797647058823529,21.558823529411764,39.14705882352941,0.554,8.764705882352942,24.029411764705884,0.36226470588235293,0.5493823529411764,14.941176470588236,21.11764705882353,0.7035294117647058,9.764705882352942,25.823529411764707,35.588235294117645,16.41176470588235,9,3.0294117647058822,10.382352941176471,17.176470588235293,24.294117647058822,58.76470588235294,0.4158529411764706,18.323529411764707,38.05882352941177,0.4838823529411765,5.970588235294118,20.705882352941178,0.2909705882352941,0.46691176470588236,14.617647058823529,20,0.7289705882352941,8.264705882352942,22.5,30.764705882352942,10.294117647058824,5.764705882352941,3.411764705882353,13.941176470588236,17.235294117647058
Kansas,32,22,10,75.25,68.6875,28.0625,57.46875,0.4898125,22.4375,40.375,0.558375,5.625,17.09375,0.33196875,0.53928125,13.5,18.5625,0.72709375,7.125,25.53125,32.65625,18.8125,7.28125,3.875,11.3125,14.59375,24.28125,60.125,0.40590625,16,35.21875,0.45421875,8.28125,24.90625,0.3335,0.47540625,11.84375,16.90625,0.7013125,8.1875,22.46875,30.65625,12.375,6.9375,2.75,11.21875,16.15625
